country,short_name,names,id,latitude,longitude,gtng_region,glims_id,rgi50_ids,rgi60_ids,rgi70_ids,wgi_id,parent_glacier_id,references,remarks
PK,RGI60-14.02149,,107757,36.7188,74.4735,14_south_asia_west,,,RGI60-14.02149,,,,,
PK,RGI60-14.02151,,107758,36.7072,74.4628,14_south_asia_west,,,RGI60-14.02151,,,,,
PK,RGI60-14.02156,,107759,36.6393,74.4623,14_south_asia_west,,,RGI60-14.02156,,,,,
PK,RGI60-14.02158,,107760,36.5825,74.4812,14_south_asia_west,,,RGI60-14.02158,,,,,
PK,RGI60-14.02161,,107761,36.5729,74.4852,14_south_asia_west,,,RGI60-14.02161,,,,,
PK,RGI60-14.02163,,107762,36.6277,73.0701,14_south_asia_west,,,RGI60-14.02163,,,,,
PK,RGI60-14.02164,,107763,36.6366,73.7811,14_south_asia_west,,,RGI60-14.02164,,,,,
PK,RGI60-14.02165,,107764,36.6361,73.7842,14_south_asia_west,,,RGI60-14.02165,,,,,
PK,RGI60-14.02166,,107765,36.629,73.7818,14_south_asia_west,,,RGI60-14.02166,,,,,
PK,RGI60-14.02167,,107766,36.6311,73.7787,14_south_asia_west,,,RGI60-14.02167,,,,,
PK,RGI60-14.02168,,107767,36.6467,74.6632,14_south_asia_west,,,RGI60-14.02168,,,,,
PK,RGI60-14.02169,,107768,36.6379,75.8088,14_south_asia_west,,,RGI60-14.02169,,,,,
PK,RGI60-14.02170,,107769,36.655,73.5972,14_south_asia_west,,,RGI60-14.02170,,,,,
PK,RGI60-14.02171,,107770,36.6361,73.598,14_south_asia_west,,,RGI60-14.02171,,,,,
PK,RGI60-14.02173,,107771,36.6354,73.5893,14_south_asia_west,,,RGI60-14.02173,,,,,
PK,RGI60-14.02174,,107772,36.6358,73.5928,14_south_asia_west,,,RGI60-14.02174,,,,,
PK,RGI60-14.02176,,107773,36.645,75.0839,14_south_asia_west,,,RGI60-14.02176,,,,,
PK,RGI60-14.02177,,107774,36.6408,75.089,14_south_asia_west,,,RGI60-14.02177,,,,,
PK,RGI60-14.02178,,107775,36.6311,73.3315,14_south_asia_west,,,RGI60-14.02178,,,,,
PK,RGI60-14.02179,,107776,36.626,73.3319,14_south_asia_west,,,RGI60-14.02179,,,,,
PK,RGI60-14.02181,,107777,36.6149,73.3893,14_south_asia_west,,,RGI60-14.02181,,,,,
PK,RGI60-14.02182,,107778,36.6022,73.3862,14_south_asia_west,,,RGI60-14.02182,,,,,
PK,RGI60-14.02184,,107779,36.6274,73.9127,14_south_asia_west,,,RGI60-14.02184,,,,,
PK,RGI60-14.02185,,107780,36.6439,75.5064,14_south_asia_west,,,RGI60-14.02185,,,,,
PK,RGI60-14.02189,,107781,36.6223,73.2383,14_south_asia_west,,,RGI60-14.02189,,,,,
PK,RGI60-14.02193,,107782,36.6449,74.2275,14_south_asia_west,,,RGI60-14.02193,,,,,
PK,RGI60-14.02196,,107783,36.5837,74.163,14_south_asia_west,,,RGI60-14.02196,,,,,
PK,RGI60-14.02197,,107784,36.642,74.6719,14_south_asia_west,,,RGI60-14.02197,,,,,
PK,RGI60-14.02198,,107785,36.6423,74.6798,14_south_asia_west,,,RGI60-14.02198,,,,,
PK,RGI60-14.02199,,107786,36.6396,74.6846,14_south_asia_west,,,RGI60-14.02199,,,,,
PK,RGI60-14.02200,,107787,36.6269,73.5858,14_south_asia_west,,,RGI60-14.02200,,,,,
PK,RGI60-14.02201,,107788,36.6256,73.6505,14_south_asia_west,,,RGI60-14.02201,,,,,
PK,RGI60-14.02202,,107789,36.6235,73.6461,14_south_asia_west,,,RGI60-14.02202,,,,,
PK,RGI60-14.02203,,107790,36.6227,75.8223,14_south_asia_west,,,RGI60-14.02203,,,,,
PK,RGI60-14.02204,,107791,36.6337,75.4668,14_south_asia_west,,,RGI60-14.02204,,,,,
PK,RGI60-14.02207,,107792,36.6613,75.6077,14_south_asia_west,,,RGI60-14.02207,,,,,
PK,RGI60-14.02208,,107793,36.6402,74.9984,14_south_asia_west,,,RGI60-14.02208,,,,,
PK,RGI60-14.02209,,107794,36.6366,74.9932,14_south_asia_west,,,RGI60-14.02209,,,,,
PK,RGI60-14.02210,,107795,36.6192,73.5912,14_south_asia_west,,,RGI60-14.02210,,,,,
PK,RGI60-14.02212,,107796,36.6317,75.4837,14_south_asia_west,,,RGI60-14.02212,,,,,
PK,RGI60-14.02213,,107797,36.6174,73.1515,14_south_asia_west,,,RGI60-14.02213,,,,,
PK,RGI60-14.02214,,107798,36.6039,73.14,14_south_asia_west,,,RGI60-14.02214,,,,,
PK,RGI60-14.02217,,107799,36.6262,73.7887,14_south_asia_west,,,RGI60-14.02217,,,,,
PK,RGI60-14.02219,,107800,36.6251,74.9987,14_south_asia_west,,,RGI60-14.02219,,,,,
PK,RGI60-14.02220,,107801,36.625,75.2817,14_south_asia_west,,,RGI60-14.02220,,,,,
PK,RGI60-14.02223,,107802,36.5969,73.0515,14_south_asia_west,,,RGI60-14.02223,,,,,
PK,RGI60-14.02225,,107803,36.5921,73.0526,14_south_asia_west,,,RGI60-14.02225,,,,,
PK,RGI60-14.02226,,107804,36.5893,73.0455,14_south_asia_west,,,RGI60-14.02226,,,,,
PK,RGI60-14.02227,,107805,36.5805,73.0502,14_south_asia_west,,,RGI60-14.02227,,,,,
PK,RGI60-14.02228,,107806,36.5727,73.0512,14_south_asia_west,,,RGI60-14.02228,,,,,
PK,RGI60-14.02229,,107807,36.6379,73.9976,14_south_asia_west,,,RGI60-14.02229,,,,,
PK,RGI60-14.02230,,107808,36.6332,74.0056,14_south_asia_west,,,RGI60-14.02230,,,,,
PK,RGI60-14.02231,,107809,36.632,74.0017,14_south_asia_west,,,RGI60-14.02231,,,,,
PK,RGI60-14.02232,,107810,36.6226,74.0106,14_south_asia_west,,,RGI60-14.02232,,,,,
PK,RGI60-14.02233,,107811,36.6192,74.0235,14_south_asia_west,,,RGI60-14.02233,,,,,
PK,RGI60-14.02235,,107812,36.6327,74.5026,14_south_asia_west,,,RGI60-14.02235,,,,,
PK,RGI60-14.02236,,107813,36.6237,73.6645,14_south_asia_west,,,RGI60-14.02236,,,,,
PK,RGI60-14.02237,,107814,36.6301,75.2821,14_south_asia_west,,,RGI60-14.02237,,,,,
PK,RGI60-14.02239,,107815,36.6258,75.3168,14_south_asia_west,,,RGI60-14.02239,,,,,
PK,RGI60-14.02240,,107816,36.6284,75.8163,14_south_asia_west,,,RGI60-14.02240,,,,,
PK,RGI60-14.02241,,107817,36.6344,75.8311,14_south_asia_west,,,RGI60-14.02241,,,,,
PK,RGI60-14.02242,,107818,36.6157,73.2587,14_south_asia_west,,,RGI60-14.02242,,,,,
PK,RGI60-14.02244,,107819,36.6121,73.2471,14_south_asia_west,,,RGI60-14.02244,,,,,
PK,RGI60-14.02245,,107820,36.6174,73.5974,14_south_asia_west,,,RGI60-14.02245,,,,,
PK,RGI60-14.02246,,107821,36.6365,73.9882,14_south_asia_west,,,RGI60-14.02246,,,,,
PK,RGI60-14.02247,,107822,36.6353,73.9736,14_south_asia_west,,,RGI60-14.02247,,,,,
PK,RGI60-14.02248,,107823,36.6361,74.4869,14_south_asia_west,,,RGI60-14.02248,,,,,
PK,RGI60-14.02253,,107824,36.6352,74.474,14_south_asia_west,,,RGI60-14.02253,,,,,
PK,RGI60-14.02254,,107825,36.6254,75.3111,14_south_asia_west,,,RGI60-14.02254,,,,,
PK,RGI60-14.02255,,107826,36.6158,73.6636,14_south_asia_west,,,RGI60-14.02255,,,,,
PK,RGI60-14.02256,,107827,36.6085,73.6603,14_south_asia_west,,,RGI60-14.02256,,,,,
PK,RGI60-14.02257,,107828,36.6026,73.6488,14_south_asia_west,,,RGI60-14.02257,,,,,
PK,RGI60-14.02258,,107829,36.62,73.7643,14_south_asia_west,,,RGI60-14.02258,,,,,
PK,RGI60-14.02259,,107830,36.6161,73.7609,14_south_asia_west,,,RGI60-14.02259,,,,,
PK,RGI60-14.02260,,107831,36.6203,73.6811,14_south_asia_west,,,RGI60-14.02260,,,,,
PK,RGI60-14.02262,,107832,36.6289,73.092,14_south_asia_west,,,RGI60-14.02262,,,,,
PK,RGI60-14.02263,,107833,36.6291,73.0736,14_south_asia_west,,,RGI60-14.02263,,,,,
PK,RGI60-14.02264,,107834,36.6273,73.0788,14_south_asia_west,,,RGI60-14.02264,,,,,
PK,RGI60-14.02266,,107835,36.6192,73.0873,14_south_asia_west,,,RGI60-14.02266,,,,,
PK,RGI60-14.02273,,107836,36.6177,73.9945,14_south_asia_west,,,RGI60-14.02273,,,,,
PK,RGI60-14.02274,,107837,36.6137,73.5796,14_south_asia_west,,,RGI60-14.02274,,,,,
PK,RGI60-14.02275,,107838,36.6125,73.6928,14_south_asia_west,,,RGI60-14.02275,,,,,
PK,RGI60-14.02276,,107839,36.6073,73.7019,14_south_asia_west,,,RGI60-14.02276,,,,,
PK,RGI60-14.02277,,107840,36.6365,74.6976,14_south_asia_west,,,RGI60-14.02277,,,,,
PK,RGI60-14.02278,,107841,36.5986,73.1538,14_south_asia_west,,,RGI60-14.02278,,,,,
PK,RGI60-14.02281,,107842,36.6116,73.5743,14_south_asia_west,,,RGI60-14.02281,,,,,
PK,RGI60-14.02282,,107843,36.6105,74.1438,14_south_asia_west,,,RGI60-14.02282,,,,,
PK,RGI60-14.02283,,107844,36.6092,74.15,14_south_asia_west,,,RGI60-14.02283,,,,,
PK,RGI60-14.02284,,107845,36.6266,74.4675,14_south_asia_west,,,RGI60-14.02284,,,,,
PK,RGI60-14.02285,,107846,36.6247,75.0059,14_south_asia_west,,,RGI60-14.02285,,,,,
PK,RGI60-14.02286,,107847,36.6216,75.0121,14_south_asia_west,,,RGI60-14.02286,,,,,
PK,RGI60-14.02287,,107848,36.6174,75.2485,14_south_asia_west,,,RGI60-14.02287,,,,,
PK,RGI60-14.02288,,107849,36.6128,74.1383,14_south_asia_west,,,RGI60-14.02288,,,,,
PK,RGI60-14.02290,,107850,36.6021,73.6055,14_south_asia_west,,,RGI60-14.02290,,,,,
PK,RGI60-14.02291,,107851,36.5897,73.6159,14_south_asia_west,,,RGI60-14.02291,,,,,
PK,RGI60-14.02292,,107852,36.6343,75.502,14_south_asia_west,,,RGI60-14.02292,,,,,
PK,RGI60-14.02293,,107853,36.6303,75.5178,14_south_asia_west,,,RGI60-14.02293,,,,,
PK,RGI60-14.02295,,107854,36.6063,73.2564,14_south_asia_west,,,RGI60-14.02295,,,,,
PK,RGI60-14.02296,,107855,36.6132,75.2517,14_south_asia_west,,,RGI60-14.02296,,,,,
PK,RGI60-14.02297,,107856,36.6025,73.2137,14_south_asia_west,,,RGI60-14.02297,,,,,
PK,RGI60-14.02298,,107857,36.5977,73.2154,14_south_asia_west,,,RGI60-14.02298,,,,,
PK,RGI60-14.02300,,107858,36.6118,75.402,14_south_asia_west,,,RGI60-14.02300,,,,,
PK,RGI60-14.02301,,107859,36.6078,75.4057,14_south_asia_west,,,RGI60-14.02301,,,,,
PK,RGI60-14.02302,,107860,36.6066,75.435,14_south_asia_west,,,RGI60-14.02302,,,,,
PK,RGI60-14.02303,,107861,36.6213,75.817,14_south_asia_west,,,RGI60-14.02303,,,,,
PK,RGI60-14.02304,,107862,36.6144,75.8149,14_south_asia_west,,,RGI60-14.02304,,,,,
PK,RGI60-14.02305,,107863,36.6024,73.312,14_south_asia_west,,,RGI60-14.02305,,,,,
PK,RGI60-14.02306,,107864,36.608,74.1549,14_south_asia_west,,,RGI60-14.02306,,,,,
PK,RGI60-14.02308,,107865,36.5782,72.957,14_south_asia_west,,,RGI60-14.02308,,,,,
PK,RGI60-14.02309,,107866,36.6051,75.4325,14_south_asia_west,,,RGI60-14.02309,,,,,
PK,RGI60-14.02310,,107867,36.6034,73.64,14_south_asia_west,,,RGI60-14.02310,,,,,
PK,RGI60-14.02311,,107868,36.6045,73.575,14_south_asia_west,,,RGI60-14.02311,,,,,
PK,RGI60-14.02312,,107869,36.6104,74.4543,14_south_asia_west,,,RGI60-14.02312,,,,,
PK,RGI60-14.02313,,107870,36.6091,75.0064,14_south_asia_west,,,RGI60-14.02313,,,,,
PK,RGI60-14.02314,,107871,36.6079,74.1337,14_south_asia_west,,,RGI60-14.02314,,,,,
PK,RGI60-14.02315,,107872,36.6037,73.5631,14_south_asia_west,,,RGI60-14.02315,,,,,
PK,RGI60-14.02316,,107873,36.6039,73.5543,14_south_asia_west,,,RGI60-14.02316,,,,,
PK,RGI60-14.02317,,107874,36.6057,73.5699,14_south_asia_west,,,RGI60-14.02317,,,,,
PK,RGI60-14.02318,,107875,36.603,73.5477,14_south_asia_west,,,RGI60-14.02318,,,,,
PK,RGI60-14.02319,,107876,36.6002,73.5583,14_south_asia_west,,,RGI60-14.02319,,,,,
PK,RGI60-14.02320,,107877,36.6188,73.7768,14_south_asia_west,,,RGI60-14.02320,,,,,
PK,RGI60-14.02321,,107878,36.6143,73.7885,14_south_asia_west,,,RGI60-14.02321,,,,,
PK,RGI60-14.02322,,107879,36.6125,73.7796,14_south_asia_west,,,RGI60-14.02322,,,,,
PK,RGI60-14.02323,,107880,36.6122,73.7644,14_south_asia_west,,,RGI60-14.02323,,,,,
PK,RGI60-14.02324,,107881,36.6074,73.7651,14_south_asia_west,,,RGI60-14.02324,,,,,
PK,RGI60-14.02325,,107882,36.6085,75.1579,14_south_asia_west,,,RGI60-14.02325,,,,,
PK,RGI60-14.02326,,107883,36.612,74.4319,14_south_asia_west,,,RGI60-14.02326,,,,,
PK,RGI60-14.02327,,107884,36.6029,74.7375,14_south_asia_west,,,RGI60-14.02327,,,,,
PK,RGI60-14.02329,,107885,36.6123,74.7483,14_south_asia_west,,,RGI60-14.02329,,,,,
PK,RGI60-14.02331,,107886,36.6024,73.5858,14_south_asia_west,,,RGI60-14.02331,,,,,
PK,RGI60-14.02332,,107887,36.6069,75.1587,14_south_asia_west,,,RGI60-14.02332,,,,,
PK,RGI60-14.02334,,107888,36.5978,73.4929,14_south_asia_west,,,RGI60-14.02334,,,,,
PK,RGI60-14.02335,,107889,36.5918,73.5122,14_south_asia_west,,,RGI60-14.02335,,,,,
PK,RGI60-14.02336,,107890,36.599,73.2514,14_south_asia_west,,,RGI60-14.02336,,,,,
PK,RGI60-14.02337,,107891,36.5906,73.2361,14_south_asia_west,,,RGI60-14.02337,,,,,
PK,RGI60-14.02338,,107892,36.5924,73.2521,14_south_asia_west,,,RGI60-14.02338,,,,,
PK,RGI60-14.02339,,107893,36.612,74.4411,14_south_asia_west,,,RGI60-14.02339,,,,,
PK,RGI60-14.02340,,107894,36.5959,73.4084,14_south_asia_west,,,RGI60-14.02340,,,,,
PK,RGI60-14.02341,,107895,36.5955,73.4127,14_south_asia_west,,,RGI60-14.02341,,,,,
PK,RGI60-14.02342,,107896,36.6296,74.7038,14_south_asia_west,,,RGI60-14.02342,,,,,
PK,RGI60-14.02344,,107897,36.6075,74.6615,14_south_asia_west,,,RGI60-14.02344,,,,,
PK,RGI60-14.02348,,107898,36.6058,75.2535,14_south_asia_west,,,RGI60-14.02348,,,,,
PK,RGI60-14.02351,,107899,36.5944,73.3189,14_south_asia_west,,,RGI60-14.02351,,,,,
PK,RGI60-14.02353,,107900,36.6083,75.8106,14_south_asia_west,,,RGI60-14.02353,,,,,
PK,RGI60-14.02354,,107901,36.6039,75.8126,14_south_asia_west,,,RGI60-14.02354,,,,,
PK,RGI60-14.02355,,107902,36.5889,73.6389,14_south_asia_west,,,RGI60-14.02355,,,,,
PK,RGI60-14.02358,,107903,36.5779,72.9487,14_south_asia_west,,,RGI60-14.02358,,,,,
PK,RGI60-14.02359,,107904,36.6036,74.6579,14_south_asia_west,,,RGI60-14.02359,,,,,
PK,RGI60-14.02360,,107905,36.5933,75.4531,14_south_asia_west,,,RGI60-14.02360,,,,,
PK,RGI60-14.02361,,107906,36.5993,75.4446,14_south_asia_west,,,RGI60-14.02361,,,,,
PK,RGI60-14.02362,,107907,36.6056,75.4356,14_south_asia_west,,,RGI60-14.02362,,,,,
PK,RGI60-14.02363,,107908,36.5977,75.44,14_south_asia_west,,,RGI60-14.02363,,,,,
PK,RGI60-14.02365,,107909,36.6361,75.7281,14_south_asia_west,,,RGI60-14.02365,,,,,
PK,RGI60-14.02366,,107910,36.5865,73.2141,14_south_asia_west,,,RGI60-14.02366,,,,,
PK,RGI60-14.02367,,107911,36.592,73.5924,14_south_asia_west,,,RGI60-14.02367,,,,,
PK,RGI60-14.02368,,107912,36.5906,73.6676,14_south_asia_west,,,RGI60-14.02368,,,,,
PK,RGI60-14.02369,,107913,36.5894,73.6613,14_south_asia_west,,,RGI60-14.02369,,,,,
PK,RGI60-14.02370,,107914,36.5975,75.1641,14_south_asia_west,,,RGI60-14.02370,,,,,
PK,RGI60-14.02372,,107915,36.6017,73.3848,14_south_asia_west,,,RGI60-14.02372,,,,,
PK,RGI60-14.02373,,107916,36.5986,75.356,14_south_asia_west,,,RGI60-14.02373,,,,,
PK,RGI60-14.02374,,107917,36.5918,75.3662,14_south_asia_west,,,RGI60-14.02374,,,,,
PK,RGI60-14.02376,,107918,36.5821,73.2109,14_south_asia_west,,,RGI60-14.02376,,,,,
PK,RGI60-14.02377,,107919,36.5932,75.4052,14_south_asia_west,,,RGI60-14.02377,,,,,
PK,RGI60-14.02378,,107920,36.599,75.2619,14_south_asia_west,,,RGI60-14.02378,,,,,
PK,RGI60-14.02379,,107921,36.5861,73.6015,14_south_asia_west,,,RGI60-14.02379,,,,,
PK,RGI60-14.02380,,107922,36.6492,75.6239,14_south_asia_west,,,RGI60-14.02380,,,,,
PK,RGI60-14.02382,,107923,36.6135,75.6876,14_south_asia_west,,,RGI60-14.02382,,,,,
PK,RGI60-14.02383,,107924,36.6087,75.6876,14_south_asia_west,,,RGI60-14.02383,,,,,
PK,RGI60-14.02384,,107925,36.5845,73.4087,14_south_asia_west,,,RGI60-14.02384,,,,,
PK,RGI60-14.02386,,107926,36.5882,73.0402,14_south_asia_west,,,RGI60-14.02386,,,,,
PK,RGI60-14.02387,,107927,36.5868,73.034,14_south_asia_west,,,RGI60-14.02387,,,,,
PK,RGI60-14.02388,,107928,36.5801,73.0403,14_south_asia_west,,,RGI60-14.02388,,,,,
PK,RGI60-14.02390,,107929,36.5764,73.0343,14_south_asia_west,,,RGI60-14.02390,,,,,
PK,RGI60-14.02392,,107930,36.5835,73.5912,14_south_asia_west,,,RGI60-14.02392,,,,,
PK,RGI60-14.02394,,107931,36.5677,75.108,14_south_asia_west,,,RGI60-14.02394,,,,,
PK,RGI60-14.02395,,107932,36.5967,74.9047,14_south_asia_west,,,RGI60-14.02395,,,,,
PK,RGI60-14.02402,,107933,36.5955,75.0594,14_south_asia_west,,,RGI60-14.02402,,,,,
PK,RGI60-14.02403,,107934,36.5944,75.0547,14_south_asia_west,,,RGI60-14.02403,,,,,
PK,RGI60-14.02405,,107935,36.5791,73.2452,14_south_asia_west,,,RGI60-14.02405,,,,,
PK,RGI60-14.02406,,107936,36.583,73.9226,14_south_asia_west,,,RGI60-14.02406,,,,,
PK,RGI60-14.02407,,107937,36.5837,73.5205,14_south_asia_west,,,RGI60-14.02407,,,,,
PK,RGI60-14.02410,,107938,36.5914,74.658,14_south_asia_west,,,RGI60-14.02410,,,,,
PK,RGI60-14.02412,,107939,36.5981,75.068,14_south_asia_west,,,RGI60-14.02412,,,,,
PK,RGI60-14.02415,,107940,36.5835,73.9729,14_south_asia_west,,,RGI60-14.02415,,,,,
PK,RGI60-14.02416,,107941,36.5809,75.859,14_south_asia_west,,,RGI60-14.02416,,,,,
PK,RGI60-14.02417,,107942,36.5791,75.8472,14_south_asia_west,,,RGI60-14.02417,,,,,
PK,RGI60-14.02419,,107943,36.6244,75.2794,14_south_asia_west,,,RGI60-14.02419,,,,,
PK,RGI60-14.02420,,107944,36.6226,75.3126,14_south_asia_west,,,RGI60-14.02420,,,,,
PK,RGI60-14.02422,,107945,36.6189,75.3115,14_south_asia_west,,,RGI60-14.02422,,,,,
PK,RGI60-14.02424,,107946,36.6196,73.9505,14_south_asia_west,,,RGI60-14.02424,,,,,
PK,RGI60-14.02427,,107947,36.5933,75.1525,14_south_asia_west,,,RGI60-14.02427,,,,,
PK,RGI60-14.02429,,107948,36.5872,75.2065,14_south_asia_west,,,RGI60-14.02429,,,,,
PK,RGI60-14.02431,,107949,36.5693,73.5535,14_south_asia_west,,,RGI60-14.02431,,,,,
PK,RGI60-14.02432,,107950,36.5732,72.9462,14_south_asia_west,,,RGI60-14.02432,,,,,
PK,RGI60-14.02433,,107951,36.5799,74.0136,14_south_asia_west,,,RGI60-14.02433,,,,,
PK,RGI60-14.02434,,107952,36.5716,73.2249,14_south_asia_west,,,RGI60-14.02434,,,,,
PK,RGI60-14.02435,,107953,36.5836,74.9468,14_south_asia_west,,,RGI60-14.02435,,,,,
PK,RGI60-14.02438,,107954,36.5947,74.6753,14_south_asia_west,,,RGI60-14.02438,,,,,
PK,RGI60-14.02439,,107955,36.5813,75.4019,14_south_asia_west,,,RGI60-14.02439,,,,,
PK,RGI60-14.02440,,107956,36.5737,75.3989,14_south_asia_west,,,RGI60-14.02440,,,,,
PK,RGI60-14.02441,,107957,36.5732,73.4994,14_south_asia_west,,,RGI60-14.02441,,,,,
PK,RGI60-14.02442,,107958,36.5902,74.6997,14_south_asia_west,,,RGI60-14.02442,,,,,
PK,RGI60-14.02444,,107959,36.5902,75.313,14_south_asia_west,,,RGI60-14.02444,,,,,
PK,RGI60-14.02445,,107960,36.5931,74.6911,14_south_asia_west,,,RGI60-14.02445,,,,,
PK,RGI60-14.02448,,107961,36.579,74.0065,14_south_asia_west,,,RGI60-14.02448,,,,,
PK,RGI60-14.02449,,107962,36.5879,73.8574,14_south_asia_west,,,RGI60-14.02449,,,,,
PK,RGI60-14.02450,,107963,36.5785,73.8651,14_south_asia_west,,,RGI60-14.02450,,,,,
PK,RGI60-14.02453,,107964,36.6243,75.5911,14_south_asia_west,,,RGI60-14.02453,,,,,
PK,RGI60-14.02455,,107965,36.5802,75.8366,14_south_asia_west,,,RGI60-14.02455,,,,,
PK,RGI60-14.02456,,107966,36.6157,73.9301,14_south_asia_west,,,RGI60-14.02456,,,,,
PK,RGI60-14.02457,,107967,36.6155,73.9362,14_south_asia_west,,,RGI60-14.02457,,,,,
PK,RGI60-14.02459,,107968,36.6092,73.9258,14_south_asia_west,,,RGI60-14.02459,,,,,
PK,RGI60-14.02460,,107969,36.6063,73.9431,14_south_asia_west,,,RGI60-14.02460,,,,,
PK,RGI60-14.02461,,107970,36.6059,73.9487,14_south_asia_west,,,RGI60-14.02461,,,,,
PK,RGI60-14.02462,,107971,36.5995,73.9564,14_south_asia_west,,,RGI60-14.02462,,,,,
PK,RGI60-14.02464,,107972,36.5807,75.1717,14_south_asia_west,,,RGI60-14.02464,,,,,
PK,RGI60-14.02465,,107973,36.5692,73.2361,14_south_asia_west,,,RGI60-14.02465,,,,,
PK,RGI60-14.02468,,107974,36.5553,75.5018,14_south_asia_west,,,RGI60-14.02468,,,,,
PK,RGI60-14.02469,,107975,36.5843,75.1373,14_south_asia_west,,,RGI60-14.02469,,,,,
PK,RGI60-14.02470,,107976,36.5814,75.2859,14_south_asia_west,,,RGI60-14.02470,,,,,
PK,RGI60-14.02471,,107977,36.578,73.8428,14_south_asia_west,,,RGI60-14.02471,,,,,
PK,RGI60-14.02472,,107978,36.5714,73.8451,14_south_asia_west,,,RGI60-14.02472,,,,,
PK,RGI60-14.02473,,107979,36.572,73.8492,14_south_asia_west,,,RGI60-14.02473,,,,,
PK,RGI60-14.02474,,107980,36.5685,73.5148,14_south_asia_west,,,RGI60-14.02474,,,,,
PK,RGI60-14.02478,,107981,36.5672,74.1448,14_south_asia_west,,,RGI60-14.02478,,,,,
PK,RGI60-14.02479,,107982,36.5793,74.7214,14_south_asia_west,,,RGI60-14.02479,,,,,
PK,RGI60-14.02482,,107983,36.5743,73.1088,14_south_asia_west,,,RGI60-14.02482,,,,,
PK,RGI60-14.02484,,107984,36.5965,73.0882,14_south_asia_west,,,RGI60-14.02484,,,,,
PK,RGI60-14.02486,,107985,36.5942,73.0998,14_south_asia_west,,,RGI60-14.02486,,,,,
PK,RGI60-14.02487,,107986,36.591,73.1241,14_south_asia_west,,,RGI60-14.02487,,,,,
PK,RGI60-14.02488,,107987,36.5832,73.1,14_south_asia_west,,,RGI60-14.02488,,,,,
PK,RGI60-14.02490,,107988,36.5727,73.0789,14_south_asia_west,,,RGI60-14.02490,,,,,
PK,RGI60-14.02491,,107989,36.5705,73.0782,14_south_asia_west,,,RGI60-14.02491,,,,,
PK,RGI60-14.02493,,107990,36.5666,73.0847,14_south_asia_west,,,RGI60-14.02493,,,,,
PK,RGI60-14.02494,,107991,36.5711,73.9921,14_south_asia_west,,,RGI60-14.02494,,,,,
PK,RGI60-14.02495,,107992,36.5694,74.0021,14_south_asia_west,,,RGI60-14.02495,,,,,
PK,RGI60-14.02496,,107993,36.5764,75.2885,14_south_asia_west,,,RGI60-14.02496,,,,,
PK,RGI60-14.02497,,107994,36.5596,73.1059,14_south_asia_west,,,RGI60-14.02497,,,,,
PK,RGI60-14.02499,,107995,36.5772,73.9001,14_south_asia_west,,,RGI60-14.02499,,,,,
PK,RGI60-14.02500,,107996,36.5714,73.8842,14_south_asia_west,,,RGI60-14.02500,,,,,
PK,RGI60-14.02501,,107997,36.5682,73.8947,14_south_asia_west,,,RGI60-14.02501,,,,,
PK,RGI60-14.02502,,107998,36.5668,73.8886,14_south_asia_west,,,RGI60-14.02502,,,,,
PK,RGI60-14.02503,,107999,36.5684,73.9752,14_south_asia_west,,,RGI60-14.02503,,,,,
PK,RGI60-14.02504,,108000,36.5624,73.2267,14_south_asia_west,,,RGI60-14.02504,,,,,
PK,RGI60-14.02505,,108001,36.559,73.223,14_south_asia_west,,,RGI60-14.02505,,,,,
PK,RGI60-14.02506,,108002,36.5589,73.5129,14_south_asia_west,,,RGI60-14.02506,,,,,
PK,RGI60-14.02507,,108003,36.5573,73.5156,14_south_asia_west,,,RGI60-14.02507,,,,,
PK,RGI60-14.02508,,108004,36.5739,75.5747,14_south_asia_west,,,RGI60-14.02508,,,,,
PK,RGI60-14.02509,,108005,36.5646,73.3253,14_south_asia_west,,,RGI60-14.02509,,,,,
PK,RGI60-14.02510,,108006,36.5707,73.322,14_south_asia_west,,,RGI60-14.02510,,,,,
PK,RGI60-14.02511,,108007,36.5682,73.3176,14_south_asia_west,,,RGI60-14.02511,,,,,
PK,RGI60-14.02512,,108008,36.5656,73.9495,14_south_asia_west,,,RGI60-14.02512,,,,,
PK,RGI60-14.02516,,108009,36.5844,75.807,14_south_asia_west,,,RGI60-14.02516,,,,,
PK,RGI60-14.02517,,108010,36.5755,75.83,14_south_asia_west,,,RGI60-14.02517,,,,,
PK,RGI60-14.02518,,108011,36.5709,73.3922,14_south_asia_west,,,RGI60-14.02518,,,,,
PK,RGI60-14.02520,,108012,36.5784,73.379,14_south_asia_west,,,RGI60-14.02520,,,,,
PK,RGI60-14.02523,,108013,36.5674,73.8714,14_south_asia_west,,,RGI60-14.02523,,,,,
PK,RGI60-14.02524,,108014,36.5633,73.8717,14_south_asia_west,,,RGI60-14.02524,,,,,
PK,RGI60-14.02526,,108015,36.5609,73.3758,14_south_asia_west,,,RGI60-14.02526,,,,,
PK,RGI60-14.02527,,108016,36.5712,73.9555,14_south_asia_west,,,RGI60-14.02527,,,,,
PK,RGI60-14.02528,,108017,36.5712,73.9692,14_south_asia_west,,,RGI60-14.02528,,,,,
PK,RGI60-14.02529,,108018,36.5724,75.582,14_south_asia_west,,,RGI60-14.02529,,,,,
PK,RGI60-14.02530,,108019,36.5661,75.1121,14_south_asia_west,,,RGI60-14.02530,,,,,
